nombre_modulo,programa,no_clase,salon,fecha_inicio,fecha_fin,dia,hora_inicio,hora_fin
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,,2023-03-08,2023-03-09,Miércoles,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,,2023-03-08,2023-03-09,Jueves,19:00:00 ,22:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-03-17,2023-03-31,Viernes,19:00:00 ,21:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-03-18,2023-03-18,Sábado,10:00:00 ,13:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-03-25,2023-03-25,Sábado,10:00:00 ,14:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,,2023-04-19,2023-04-20,Miércoles,19:00:00 ,20:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,,2023-04-19,2023-04-20,Jueves,19:00:00 ,20:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,,2023-12-02,2023-12-02,Sábado,9:00:00 ,14:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-12-04,2023-12-07,Lunes,19:00:00 ,21:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-12-04,2023-12-07,Martes,19:00:00 ,21:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-12-04,2023-12-07,Miércoles,19:00:00 ,21:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-12-04,2023-12-07,Jueves,19:00:00 ,21:00:00 
Interpretación y Argumentación,Maestría en Derecho Procesal Constitucional,1323,R 04,2023-12-08,2023-12-08,Viernes,18:00:00 ,20:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 06,2023-02-22,2023-02-24,Miércoles,17:00:00 ,22:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 06,2023-02-22,2023-02-24,Jueves,17:00:00 ,22:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 06,2023-02-22,2023-02-24,Viernes,17:00:00 ,22:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 04,2023-04-10,2023-04-13,Lunes,19:00:00 ,22:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 04,2023-04-10,2023-04-13,Martes,19:00:00 ,22:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 04,2023-04-10,2023-04-13,Miércoles,19:00:00 ,22:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 04,2023-04-10,2023-04-13,Jueves,19:00:00 ,22:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,R 04,2023-04-14,2023-04-14,Viernes,18:00:00 ,21:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,,2023-04-17,2023-04-17,Lunes,18:00:00 ,19:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,,2023-07-17,2023-07-17,Lunes,19:00:00 ,20:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,,2023-07-24,2023-07-24,Lunes,19:00:00 ,20:00:00 
Fundamentos de Derecho Procesa,Maestría en Derecho Procesal Constitucional,1322,,2023-07-31,2023-07-31,Lunes,19:00:00 ,20:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-04-28,2023-05-05,Viernes,18:00:00 ,21:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-04-29,2023-05-06,Sábado,9:00:00 ,14:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-06-09,2023-06-30,Viernes,18:00:00 ,21:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-06-24,2023-06-24,Sábado,9:00:00 ,14:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-08-01,2023-08-02,Martes,17:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-08-01,2023-08-02,Miércoles,17:00:00 ,22:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-08-11,2023-08-11,Viernes,18:00:00 ,21:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-08-12,2023-08-12,Sábado,9:00:00 ,12:00:00 
Fundamentos Constitucionales,Maestría en Derecho Procesal Constitucional,1324,R 04,2023-08-19,2023-08-19,Sábado,9:00:00 ,23:00:00 
Der Procesal Constitu. Local,Maestría en Derecho Procesal Constitucional,1573,R 06,2023-08-18,2023-08-25,Viernes,18:00:00 ,21:00:00 
Der Procesal Constitu. Local,Maestría en Derecho Procesal Constitucional,1573,R 06,2023-08-19,2023-08-26,Sábado,10:00:00 ,13:00:00 
Der Procesal Constitu. Local,Maestría en Derecho Procesal Constitucional,1573,R 04,2023-09-08,2023-09-08,Viernes,18:00:00 ,21:00:00 
Der Procesal Constitu. Local,Maestría en Derecho Procesal Constitucional,1573,R 04,2023-09-09,2023-09-09,Sábado,10:00:00 ,13:00:00 
Der Procesal Constitu Transna,Maestría en Derecho Procesal Constitucional,1576,R 04,2023-11-13,2023-11-15,Lunes,18:00:00 ,22:00:00 
Der Procesal Constitu Transna,Maestría en Derecho Procesal Constitucional,1576,R 04,2023-11-13,2023-11-15,Martes,18:00:00 ,22:00:00 
Der Procesal Constitu Transna,Maestría en Derecho Procesal Constitucional,1576,R 04,2023-11-13,2023-11-15,Miércoles,18:00:00 ,22:00:00 
Der Procesal Constitu Transna,Maestría en Derecho Procesal Constitucional,1576,R 04,2023-11-16,2023-11-16,Jueves,19:00:00 ,21:00:00 
Der Procesal Constitu Transna,Maestría en Derecho Procesal Constitucional,1576,R 04,2023-11-17,2023-11-17,Viernes,18:00:00 ,22:00:00 
Der Procesal Constitu Transna,Maestría en Derecho Procesal Constitucional,1576,,2023-11-23,2023-11-23,Jueves,19:00:00 ,21:00:00 
Der Procesal Constitu Transna,Maestría en Derecho Procesal Constitucional,1576,,2023-11-30,2023-11-30,Jueves,19:00:00 ,21:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 04,2023-10-06,2023-10-13,Viernes,18:00:00 ,21:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 04,2023-10-07,2023-10-14,Sábado,9:00:00 ,14:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 04,2023-10-27,2023-10-27,Viernes,18:00:00 ,21:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 04,2023-10-28,2023-10-28,Sábado,9:00:00 ,14:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 06,2023-12-04,2023-12-07,Lunes,19:00:00 ,22:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 06,2023-12-04,2023-12-07,Martes,19:00:00 ,22:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 06,2023-12-04,2023-12-07,Miércoles,19:00:00 ,22:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 06,2023-12-04,2023-12-07,Jueves,19:00:00 ,22:00:00 
Sem. Tem Selec Procesal Const,Maestría en Derecho Procesal Constitucional,1575,R 06,2023-12-08,2023-12-08,Viernes,18:00:00 ,21:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-02-10,2023-02-17,Viernes,18:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-02-11,2023-02-11,Sábado,9:00:00 ,14:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-03-03,2023-03-10,Viernes,18:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,82023-03-04,2023-03-04,Sábado,8:00:00 ,14:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 06,2023-03-22,2023-03-24,Miércoles,19:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 06,2023-03-22,2023-03-24,Jueves,19:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 06,2023-03-22,2023-03-24,Viernes,19:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-03-25,2023-03-25,Sábado,9:00:00 ,14:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-03-31,2023-03-31,Viernes,18:00:00 ,21:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-04-01,2023-04-01,Sábado,9:00:00 ,14:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-04-14,2023-04-28,Viernes,18:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-05-12,2023-05-19,Viernes,18:00:00 ,21:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-05-13,2023-05-20,Sábado,9:00:00 ,14:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-06-02,2023-06-02,Viernes,18:00:00 ,21:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-06-03,2023-06-03,Sábado,9:00:00 ,14:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-06-09,2023-06-23,Viernes,18:00:00 ,21:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-06-17,2023-06-24,Sábado,10:00:00 ,13:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-07-10,2023-07-13,Lunes,19:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-07-10,2023-07-13,Martes,19:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-07-10,2023-07-13,Miércoles,19:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-07-10,2023-07-13,Jueves,19:00:00 ,22:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-07-14,2023-07-14,Viernes,18:00:00 ,21:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-08-11,2023-08-11,Viernes,18:00:00 ,21:00:00 
Procesos Constitucionales,Maestría en Derecho Procesal Constitucional,1578,R 15,2023-08-19,2023-08-19,Sábado,9:00:00 ,14:00:00 
Der. Procesal Consti Electoral,Maestría en Derecho Procesal Constitucional,1643,R 15,2023-09-01,2023-09-08,Viernes,18:00:00 ,22:00:00 
Der. Procesal Consti Electoral,Maestría en Derecho Procesal Constitucional,1643,R 15,2023-09-02,2023-09-09,Sábado,9:00:00 ,14:00:00 
Der. Procesal Consti Electoral,Maestría en Derecho Procesal Constitucional,1643,,2023-09-11,2023-09-11,Lunes,19:00:00 ,22:00:00 
Der. Procesal Consti Electoral,Maestría en Derecho Procesal Constitucional,1643,R 15,2023-09-22,2023-09-22,Viernes,18:00:00 ,22:00:00 
Der. Procesal Consti Electoral,Maestría en Derecho Procesal Constitucional,1643,R 15,2023-09-23,2023-09-23,Sábado,9:00:00 ,14:00:00 
Protección no Jurisdiccional,Maestría en Derecho Procesal Constitucional,1644,R 15,2023-10-06,2023-10-13,Viernes,18:00:00 ,21:00:00 
Protección no Jurisdiccional,Maestría en Derecho Procesal Constitucional,1644,R 15,2023-10-07,2023-10-07,Sábado,10:00:00 ,12:00:00 
Protección no Jurisdiccional,Maestría en Derecho Procesal Constitucional,1644,R 15,2023-10-14,124/10/2023,Sábado,10:00:00 ,14:00:00 
Protección no Jurisdiccional,Maestría en Derecho Procesal Constitucional,1644,,2023-10-23,2023-10-23,Lunes,18:00:00 ,21:00:00 
Las Sentencias Constitucionale,Maestría en Derecho Procesal Constitucional,1645,R 15,2023-10-24,2023-10-26,Martes,19:00:00 ,22:00:00 
Las Sentencias Constitucionale,Maestría en Derecho Procesal Constitucional,1645,R 15,2023-10-24,2023-10-26,Miércoles,19:00:00 ,22:00:00 
Las Sentencias Constitucionale,Maestría en Derecho Procesal Constitucional,1645,R 15,2023-10-24,2023-10-26,Jueves,19:00:00 ,22:00:00 
Las Sentencias Constitucionale,Maestría en Derecho Procesal Constitucional,1645,R 15,2023-10-27,2023-10-27,Viernes,18:00:00 ,21:00:00 
Las Sentencias Constitucionale,Maestría en Derecho Procesal Constitucional,1645,R 15,2023-11-04,2023-11-11,Sábado,9:00:00 ,14:00:00 
Las Sentencias Constitucionale,Maestría en Derecho Procesal Constitucional,1645,,2023-11-29,2023-11-29,Miércoles,19:00:00 ,22:00:00 
Sem. T Selec Jueces y Derechos,Maestría en Derecho Procesal Constitucional,1646,R 15,2023-11-17,2023-11-24,Viernes,18:00:00 ,22:00:00 
Sem. T Selec Jueces y Derechos,Maestría en Derecho Procesal Constitucional,1646,R 15,2023-11-18,2023-11-25,Sábado,9:00:00 ,14:00:00 
Sem. T Selec Jueces y Derechos,Maestría en Derecho Procesal Constitucional,1646,R 15,2023-12-06,2023-12-08,Miércoles,18:00:00 ,22:00:00 
Sem. T Selec Jueces y Derechos,Maestría en Derecho Procesal Constitucional,1646,R 15,2023-12-06,2023-12-08,Jueves,18:00:00 ,22:00:00 
Sem. T Selec Jueces y Derechos,Maestría en Derecho Procesal Constitucional,1646,R 15,2023-12-06,2023-12-08,Viernes,18:00:00 ,22:00:00 
Sem. T Selec Jueces y Derechos,Maestría en Derecho Procesal Constitucional,1646,R 15,2023-12-09,2023-12-09,Sábado,9:00:00 ,14:00:00 
Sem. T Selec Jueces y Derechos,Maestría en Derecho Procesal Constitucional,1646,,2023-12-14,2023-12-14,Jueves,18:00:00 ,19:00:00 
Principios Éticos del Derecho,Maestría en Instituciones de Derecho Financiero,1304,,2023-02-10,2023-02-10,Viernes,17:00:00 ,22:00:00 
Principios Éticos del Derecho,Maestría en Instituciones de Derecho Financiero,1304,,2023-02-11,2023-02-11,Sábado,9:00:00 ,14:00:00 
Economía y Derecho Monetario,Maestría en Instituciones de Derecho Financiero,1305,SF_6-1,2023-02-18,2023-02-18,Sábado,9:00:00 ,14:00:00 
Economía y Derecho Monetario,Maestría en Instituciones de Derecho Financiero,1305,SF_6-1,2023-02-17,2023-02-17,Viernes,17:00:00 ,22:00:00 
El Sistema Financiero y Banca,Maestría en Instituciones de Derecho Financiero,1306,SF_6-1,2023-03-03,2023-03-25,Viernes,17:00:00 ,22:00:00 
El Sistema Financiero y Banca,Maestría en Instituciones de Derecho Financiero,1306,SF_6-1,2023-03-03,2023-03-25,Sábado,9:00:00 ,14:00:00 
Operaciones Bancarias y Temas,Maestría en Instituciones de Derecho Financiero,1307,SF_6-1,2023-04-21,2023-04-21,Viernes,17:00:00 ,22:00:00 
Operaciones Bancarias y Temas,Maestría en Instituciones de Derecho Financiero,1307,SF_6-1,2023-04-22,2023-04-22,Sábado,9:00:00 ,14:00:00 
Operaciones Bancarias y Temas,Maestría en Instituciones de Derecho Financiero,1307,SF_6-1,2023-05-12,2023-06-24,Viernes,17:00:00 ,22:00:00 
Operaciones Bancarias y Temas,Maestría en Instituciones de Derecho Financiero,1307,SF_6-1,2023-05-12,2023-06-24,Sábado,9:00:00 ,14:00:00 
Liquidación de Instituciones,Maestría en Instituciones de Derecho Financiero,1308,SF_6-1,2023-09-22,2023-09-22,Viernes,17:00:00 ,22:00:00 
Liquidación de Instituciones,Maestría en Instituciones de Derecho Financiero,1308,SF_6-1,2023-09-23,2023-09-23,Sábado,9:00:00 ,14:00:00 
Derecho Bursátil,Maestría en Instituciones de Derecho Financiero,1309,SF_6-1,2023-06-30,2023-07-22,Viernes,17:00:00 ,22:00:00 
Derecho Bursátil,Maestría en Instituciones de Derecho Financiero,1309,SF_6-1,2023-06-30,2023-07-22,Sábado,9:00:00 ,14:00:00 
"Derecho de Seguros, Finanzas,",Maestría en Instituciones de Derecho Financiero,1310,SF_6-1,2023-08-04,2023-08-26,Viernes,17:00:00 ,22:00:00 
"Derecho de Seguros, Finanzas,",Maestría en Instituciones de Derecho Financiero,1310,SF_6-1,2023-08-04,2023-08-26,Sábado,9:00:00 ,14:00:00 
Protección de los Intereses,Maestría en Instituciones de Derecho Financiero,1311,SF_6-1,2023-09-08,2023-09-09,Viernes,17:00:00 ,22:00:00 
Protección de los Intereses,Maestría en Instituciones de Derecho Financiero,1311,SF_6-1,2023-09-08,2023-09-09,Sábado,9:00:00 ,14:00:00 
Autorización para Operar,Maestría en Instituciones de Derecho Financiero,1312,,2023-09-29,2023-09-30,Viernes,17:00:00 ,22:00:00 
Autorización para Operar,Maestría en Instituciones de Derecho Financiero,1312,,2023-09-29,2023-09-30,Sábado,9:00:00 ,14:00:00 
Derecho Financiero Internacion,Maestría en Instituciones de Derecho Financiero,1313,SF_6-1,2023-10-13,2023-10-20,Viernes,17:00:00 ,22:00:00 
Derecho Financiero Internacion,Maestría en Instituciones de Derecho Financiero,1313,SF_6-1,2023-10-13,2023-10-20,Sábado,9:00:00 ,14:00:00 
Delitos Financieros,Maestría en Instituciones de Derecho Financiero,1314,SF_6-1,2023-10-27,2023-11-04,Viernes,17:00:00 ,22:00:00 
Delitos Financieros,Maestría en Instituciones de Derecho Financiero,1314,SF_6-1,2023-10-27,2023-11-04,Sábado,9:00:00 ,14:00:00 
Grupos Financieros,Maestría en Instituciones de Derecho Financiero,1315,SF_6-1,2023-11-17,2023-11-18,Viernes,17:00:00 ,22:00:00 
Grupos Financieros,Maestría en Instituciones de Derecho Financiero,1315,SF_6-1,2023-11-17,2023-11-18,Sábado,9:00:00 ,14:00:00 
Temas Selectos de Derecho F,Maestría en Instituciones de Derecho Financiero,1316,SF_6-1,2023-11-24,2023-12-01,Viernes,17:00:00 ,22:00:00 
Temas Selectos de Derecho F,Maestría en Instituciones de Derecho Financiero,1316,SF_6-1,2023-11-24,2023-12-01,Sábado,9:00:00 ,14:00:00 
Metodología de la Investigació,Maestría en Instituciones de Derecho Financiero,1317,SF_6-1,2023-12-08,2023-12-09,Viernes,17:00:00 ,22:00:00 
Metodología de la Investigació,Maestría en Instituciones de Derecho Financiero,1317,SF_6-1,2023-12-08,2023-12-09,Sábado,9:00:00 ,14:00:00 
Productos Financieros Derivado,Maestría en Instituciones de Derecho Financiero,1318,SF_6-1,2024-01-12,2024-02-03,Viernes,17:00:00 ,22:00:00 
Productos Financieros Derivado,Maestría en Instituciones de Derecho Financiero,1318,SF_6-1,2024-01-12,2024-02-03,Sábado,9:00:00 ,14:00:00 
Seminario de Investigación I,Doctorado en Derecho,1233,JEREZ 01,2023-04-11,2023-04-20,Martes,19:00:00 ,22:00:00 
Seminario de Investigación I,Doctorado en Derecho,1233,JEREZ 01,2023-04-11,2023-04-20,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación I,Doctorado en Derecho,1233,JEREZ 01,2023-05-02,2023-05-11,Martes,19:00:00 ,22:00:00 
Seminario de Investigación I,Doctorado en Derecho,1233,JEREZ 01,2023-05-02,2023-05-11,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación I,Doctorado en Derecho,1233,JEREZ 01,2023-05-23,2023-06-01,Martes,19:00:00 ,22:00:00 
Seminario de Investigación I,Doctorado en Derecho,1233,JEREZ 01,2023-05-23,2023-06-01,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-06-20,2023-06-29,Martes,19:00:00 ,22:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-06-20,2023-06-29,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-08-04,2023-08-11,Viernes,18:00:00 ,21:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-08-05,2023-08-12,Sábado,9:00:00 ,12:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-08-22,2023-08-31,Martes,19:00:00 ,22:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-08-22,2023-08-31,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-09-04,2023-09-11,Lunes,19:00:00 ,22:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-09-04,2023-09-11,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación II,Doctorado en Derecho,1234,JEREZ 01,2023-12-01,2023-12-15,Viernes,18:00:00 ,21:00:00 
Seminario de Investigación III,Doctorado en Derecho,1235,JEREZ 01,2023-09-19,2023-09-28,Martes,19:00:00 ,22:00:00 
Seminario de Investigación III,Doctorado en Derecho,1235,JEREZ 01,2023-09-19,2023-09-28,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación III,Doctorado en Derecho,1235,JEREZ 01,2023-10-10,2023-10-19,Martes,19:00:00 ,22:00:00 
Seminario de Investigación III,Doctorado en Derecho,1235,JEREZ 01,2023-10-10,2023-10-19,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación III,Doctorado en Derecho,1235,JEREZ 01,2023-11-04,2023-11-11,Sábado,9:00:00 ,13:00:00 
Seminario de Investigación III,Doctorado en Derecho,1235,JEREZ 01,2023-11-25,2023-11-25,Sábado,9:00:00 ,13:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 01,2023-02-07,2023-02-09,Martes,19:00:00 ,22:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 01,2023-02-07,2023-02-09,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 01,2023-02-07,2023-02-09,Jueves,19:00:00 ,22:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 02,2023-02-10,2023-02-10,Viernes,18:00:00 ,21:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 01,2023-02-20,2023-03-01,Lunes,19:00:00 ,22:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 01,2023-02-20,2023-03-01,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 01,2023-03-06,2023-03-15,Lunes,19:00:00 ,22:00:00 
Seminario de Investigación IV,Doctorado en Derecho,1547,JEREZ 01,2023-03-06,2023-03-15,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-03-27,2023-03-29,Lunes,19:00:00 ,22:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-03-27,2023-03-29,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-04-10,2023-04-12,Lunes,19:00:00 ,22:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-04-10,2023-04-12,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-05-15,2023-05-24,Lunes,19:00:00 ,22:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-05-15,2023-05-24,Miércoles,19:00:00 ,22:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-06-05,2023-06-07,Lunes,18:00:00 ,21:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-06-05,2023-06-07,Miércoles,18:00:00 ,21:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-06-06,2023-06-09,Martes,9:00:00 ,13:00:00 
Seminario de Investigación V,Doctorado en Derecho,1557,JEREZ 01,2023-06-06,2023-06-09,Viernes,9:00:00 ,13:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-05-12,2023-06-21,Lunes,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-05-12,2023-06-21,Miércoles,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-08-07,2023-08-16,Lunes,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-08-07,2023-08-16,Miércoles,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-09-11,2023-09-14,Lunes,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-09-11,2023-09-14,Martes,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-09-11,2023-09-14,Miércoles,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-09-11,2023-09-14,Jueves,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-10-06,2023-10-13,Viernes,18:00:00 ,21:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-10-06,2023-10-13,Sábado,10:00:00 ,13:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-10-23,2023-10-25,Lunes,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-10-23,2023-10-25,Miércoles,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-11-06,2023-11-08,Lunes,19:00:00 ,22:00:00 
Seminario de Tesis,Doctorado en Derecho,1562,JEREZ 01,2023-11-06,2023-11-08,Miércoles,19:00:00 ,22:00:00 
Se Metodología Estudio de Caso,Maestría en Derecho de la Empresa,1262,SF_6-4,2023-03-07,2023-03-14,Martes,16:00:00 ,22:00:00 
Etapa de Creación de la Empres,Maestría en Derecho de la Empresa,1266,SF_6-4,2023-03-21,2023-04-18,Martes,15:00:00 ,22:00:00 
Etapa de Creación de la Empres,Maestría en Derecho de la Empresa,1266,SF_6-4,2023-04-25,2023-06-20,Martes,15:00:00 ,22:00:00 
Etapa de Creación de la Empres,Maestría en Derecho de la Empresa,1266,SF_6-4,2023-06-27,2023-06-27,Martes,17:00:00 ,22:00:00 
Etapa de Obtención de Recursos,Maestría en Derecho de la Empresa,1268,SF_6-4,2023-06-27,2023-06-27,Martes,15:00:00 ,17:00:00 
Etapa de Obtención de Recursos,Maestría en Derecho de la Empresa,1268,SF_6-4,2023-07-04,2023-07-18,Martes,14:00:00 ,22:00:00 
Etapa de Obtención de Recursos,Maestría en Derecho de la Empresa,1268,SF_6-4,2023-07-25,2023-08-15,Martes,15:00:00 ,22:00:00 
Etapa de Operación de la Empresa,Maestría en Derecho de la Empresa,1271,SF_6-4,2023-08-22,2023-11-07,Martes,15:00:00 ,22:00:00 
